,FloodYr1,FloodYr2,FloodYr3,FloodYr4,FloodYr5,FloodYr6,FloodYr7,FloodYr8,FloodYr9,FloodYr10
225,52436.52309,220111.0881,67289.23368,45954.13583,96528.33392,189985.3657,60362.53506,196890.8144,77149.97898,58142.03058
226,55335.0403,159954.1051,93590.97219,443059.0449,713596.285,96926.75135,64077.69549,131643.8296,274021.8964,49367.8807
227,85664.484,108367.7423,74943.61484,240569.3083,72179.55745,102544.8382,101373.4573,98121.57426,48218.78625,78099.80352
228,54525.20089,49553.99018,80010.8724,54475.80157,133881.7806,162822.6922,69287.15192,429959.6268,53995.76455,46185.96907
229,95005.56647,90251.89928,204857.8629,95344.12999,427303.257,58731.67606,65363.58972,53806.8727,196897.6379,119957.4345
230,56444.21068,149843.8772,84060.72591,134295.6755,72427.7431,53376.81918,80946.33779,48564.2637,68535.0577,62020.95339
231,585301.5589,415532.6913,166598.875,68055.38239,127480.5151,65855.34287,58227.24307,44532.11073,110188.6183,70002.03875
232,47746.35315,114394.7323,49257.08856,66121.18594,81483.30316,53451.01809,62228.79343,427549.1087,188226.7204,91143.73085
233,110539.8461,113072.6985,200325.7496,148412.1421,64355.17007,83551.16091,82694.75413,59470.10151,134332.8145,163991.0229
234,51987.9048,99006.10031,141983.0166,369338.7398,78692.75148,74675.44195,294397.9659,44912.77699,44105.0101,45960.37744
235,53708.61307,56695.67319,102571.6083,94172.93213,121549.9988,158984.6115,49522.36936,142103.8342,14036897.5,74778.15516
236,60294.70832,171379.8483,103934.7333,73319.77559,59168.18064,73352.60279,246479.9522,57565.73801,257747.0238,280883.9436
237,132478.9553,73486.20565,150289.9941,64855.40995,53011.92634,51139.72636,185420.1243,45242.88136,253400.972,121653.8634
238,105826.5715,55791.38354,274927.471,52306.83651,63150.13157,84213.55816,127646.2186,69239.44988,53426.13265,1239727.461
239,149150.9867,86036.40946,66546.66296,55844.09619,139223.5697,47566.61959,46266.57741,46498.14266,82410.95183,182359.9877
240,87406.03046,59887.78375,53961.03542,697549.4634,79345.13885,119163.1043,100646.6379,104433.7613,191821.7206,69725.8644
241,234141.3316,51251.27774,55812.9113,78298.32079,210258.7753,640329.4361,193422.0689,49115.22051,54543.83033,146881.3256
242,74396.0911,129418.266,92181.3023,199559.2907,59808.45351,122721.8224,78253.01883,81078.64664,73423.97629,59294.43614
243,48362.85738,125487.957,606907.153,46563.95632,110043.8544,45793.64524,51003.2741,56405.80508,66274.28702,60291.70788
244,51847.44116,61684.71009,47751.7254,173624.9152,216730.1635,45081.01646,172619.7442,258785.4433,62119.50878,325126.2592
245,71356.53946,364961.3264,152624.1537,68952.08365,56174.48923,69682.10054,131928.6563,52102.15549,115362.9961,51598.9483
246,86905.21513,52271.80988,100356.5464,48648.46829,114411.3056,374897.8931,101164.3527,1184601.504,50135.69711,59287.94831
247,99399.99801,103795.8074,118764.5141,105773.19,70429.12649,81723.18296,140383.5489,80749.71162,46764.989,216767.0315
248,47650.2455,84439.87234,54826.82514,65424.31199,534037.9057,44627.82679,44238.54965,63086.7791,118712.0206,153146.0677
249,88070.14594,83617.48616,61212.61879,47178.11812,68613.32277,53709.50049,148005.1783,97819.7509,82310.92239,199758.9624
250,127505.1738,834959.2096,52734.49594,50490.10164,65079.67832,47744.21343,48315.85668,242201.7471,64324.47738,87856.31252
251,70083.80727,106743.0066,57289.7669,86737.49338,53431.88137,145818.5646,61567.78505,122895.7031,47072.34828,47330.25071
252,69393.27466,68409.13095,64888.07881,53547.43847,46805.70305,46965.30653,428828.9558,50741.37382,133495.1816,65192.63328
253,70830.65663,59542.58045,59288.08878,58615.49623,49343.83098,50510.02595,489509.1161,49634.73316,55920.65766,298443.0213
254,67188.76323,145310.0255,45149.78108,48628.55072,53267.26097,69041.7323,53248.57392,217767.6454,87122.39743,47911.72619
255,53392.15476,179544.1384,50000.6224,54613.33891,57833.70014,48082.00538,106232.4544,129876.8159,83060.59852,59405.40814
256,62272.43176,53863.27104,64396.973,73534.59971,59889.02002,346547.7169,397380.6126,122607.4001,55762.73021,50314.26049
257,50566.13047,51227.6729,162362.7587,49550.19015,298202.5405,62056.03658,59456.49964,56522.82253,61893.12565,56571.08009
258,291258.8523,165782.9138,600193.047,58367.0235,49271.24067,77443.82545,145674.4099,49621.21786,141729.4722,132811.9944
259,228286.1584,50116.00808,92430.30077,50776.83506,53932.40068,122858.8334,192745.9645,46884.05039,93527.36742,53622.01847
260,60985.90164,50109.46279,112547.5584,64766.90361,60167.30903,1104034.852,89438.91879,729013.879,69180.34536,79329.98992
261,75604.48857,52955.20465,63329.79052,106271.5371,62092.57511,473371.5073,138537.6133,55262.23032,113557.013,49680.54609
262,103938.1116,42099.34529,91877.41765,1145948.59,325104.2284,93143.22512,76374.73504,67294.13873,78843.68006,92704.75532
263,45336.9527,49219.85034,63119.97333,140471.2826,138226.1103,221410.766,60976.06355,62398.00688,68558.19437,67789.40381
264,141171.9748,93382.62559,558644.2949,85041.49079,45204.48685,57793.27426,77439.79461,1018949.449,223928.6316,138702.5835
265,505972.1192,82421.65212,135485.8652,91447.05269,174038.474,361555.3757,51885.27987,54035.3751,55763.41198,126172.9017
266,68235.95464,94638.10102,325977.8483,86016.95896,924412.6784,47941.54899,589067.0257,53052.68387,234495.3133,56770.93322
267,50319.45812,55665.34831,48725.6295,60047.75634,64319.28956,72432.76727,47964.6666,243841.5316,43559.44993,529086.807
268,769667.1175,52538.46729,46404.828,122637.0798,160253.9484,49188.64373,56064.11199,62156.49884,104555.3162,89136.97354
269,64781.04932,56822.24701,168713.1298,220604.6218,68418.47462,59989.7625,155470.9399,61170.38188,66959.65127,49723.31281
270,101802.8933,52391.69337,55517.20556,53207.84064,57631.834,44953.78851,55286.95139,64387.64623,47589.46468,84722.50256
271,119494.9007,81219.80142,61179.68864,62310.12914,147081.1838,76167.98594,36792.6986,147637.0934,69861.42385,108347.1212
272,49627.10684,45062.90453,55838.56254,46140.61477,396184.4058,48443.41565,49392.35705,113233.3453,71141.82066,259765.6611
273,70336.75364,80991.75453,49089.62482,116972.8146,62724.10345,44964.48021,105091.3328,310436.7581,78944.24236,63562.06565
274,115128.81,65225.60756,270140.0952,54345.04318,591470.2866,53883.08616,82653.43782,50248.11015,104927.3602,36086.5474
275,77430.54576,67130.21871,74958.76557,158213.491,70738.91365,53044.19143,46214.45764,53320.88236,76670.14611,151823.2889
276,55485.90402,96885.83547,97900.33081,127296.0794,116366.6719,214736.376,75743.17668,130476.6027,132425.7981,49052.39184
277,468593.3968,47011.73941,83894.27246,86429.86604,473845.398,59944.38321,161584.9001,88630.58712,58592.53099,53213.97835
278,63296.8229,64109.57447,38175.55476,54777.09003,128383.7712,172278.6637,46551.4998,114046.0592,86998.83245,72021.11469
279,88362.45028,63834.50328,57935.64989,158206.6785,59279.98507,64333.1697,292432.9476,293373.9863,46570.31528,50985.69876
280,94748.74238,50585.32515,54400.67105,45967.41932,129933.6,53975.3827,153633.4023,61626.06469,73667.64101,64059.55298
281,44603.854,225434.2646,66362.06263,49865.17569,47593.36014,88559.78909,49594.66565,630442.7389,199140.2676,65749.69083
282,156405.3991,56003.36577,278773.6184,50762.25161,86683.7871,62768.8658,47661.12493,62225.80067,151305.2754,46963.6676
283,47917.08732,48081.5305,47463.80925,78692.69236,72482.7778,321749.9333,49363.4065,44300.35867,339792.4184,67830.92452
284,53464.83357,96429.91155,182255.4498,53203.86881,155300.7917,49719.11052,62125.84873,256046.0468,204030.7994,52847.75574
285,52317.24573,56514.36346,267264.9862,45264.78286,109598.485,165553.6755,48145.35789,164161.959,93226.60835,311233.4491
286,83248.50007,75276.54173,207536.4835,267494.2068,241314.9266,42741.98234,327113.5725,289438.7591,296103.0976,48189.84037
287,50425.4819,98147.25521,49673.01507,64210.17804,49575.93569,45640.24404,59555.99329,77085.57535,77419.42161,68369.16043
288,68267.63628,47650.74468,81336.86811,52877.20177,42387.84167,50220.5194,125340.8447,47393.5339,70129.02915,160225.0826
289,86453.03054,135193.2626,86450.6189,83254.64448,51191.10077,320655.454,58865.15176,54699.36757,70865.00718,65568.86203
290,503307.9145,62713.39453,133504.946,50125.56415,3642793.635,73102.76233,90405.56728,341087.8988,63916.84328,288958.8856
291,163972.2806,55980.58081,115148.3128,118508.409,46887.92257,208370.9158,43945.74062,73115.3547,67285.11445,56443.95898
292,90122.13518,87064.27234,55498.76557,52383.67674,72401.00198,87859.77808,63899.00046,66104.85168,102201.6887,49002.21565
293,126628.4584,179792.0751,327384.097,52917.80872,78687.82807,145943.7192,59329.49851,144701.9489,72709.37941,197012.7396
294,75956.45712,47155.87034,171821.3994,57563.02529,83856.40758,68116.86812,64554.06156,435746.4562,51920.76471,57314.90885
295,560428.3153,71443.821,498695.8403,48698.70703,106560.3735,61952.70898,53025.02454,357791.1363,101145.1779,306947.3328
296,149161.8958,59784.73243,60862.95073,103740.8117,152048.8314,67210.53257,76809.7374,48228.75489,47176.83413,48889.69054
297,71184.63519,49716.56157,57038.01158,43531.34917,163433.4918,59151.68779,126701.6688,49472.11328,63133.12578,116014.8346
298,51761.18643,66692.81948,52578.21001,495996.2811,104641.048,189222.7478,101549.9002,158497.9043,68672.57311,110060.9485
299,46499.30315,55106.65218,120072.4335,52760.09119,50950.89405,115754.4956,85164.36205,249890.1666,53533.46802,727643.3069
300,41225.7061,70095.48899,61184.876,161469.5084,55562.02467,45743.04003,198797.6249,274928.9801,68306.0624,45895.12194
301,70097.03155,63925.94179,49957.34552,398801.2295,60057.67347,275118.3042,48990.09765,88964.60769,47241.89105,81600.31949
302,104101.3654,174656.1639,47240.09799,56281.07434,49796.12353,277159.5011,68572.4961,123674.9496,97413.06426,53493.05285
303,78145.58855,178064.1479,48613.49658,59130.58129,66108.92702,52098.11737,63386.2713,68503.27348,50768.7399,46130.22457
304,92685.17917,88490.71552,59715.05873,146576.381,67952.59122,72344.95476,130668.2751,73628.09889,51626.55648,100801.7946
305,57644.42645,46598.5168,51703.20406,81999.73302,238733.7108,94973.32148,86409.09362,55013.72836,76011.28969,137550.0079
306,79937.0907,49040.25273,49777.75055,47506.85053,52561.26085,51809.82038,96972.96689,60112.38967,50074.48056,84642.27661
307,49370.59099,90573.62254,192281.6492,94650.42018,127975.2658,51919.98189,138118.5522,137153.4415,73777.62372,100201.5904
308,253467.0702,58808.28459,77237.23428,89926.13159,576389.0059,45834.47017,60153.40688,332208.4872,43440.07513,51924.46594
309,48199.80212,45570.6291,65360.67199,155852.019,67591.30784,139293.4538,76558.71908,53755.10858,175858.1987,46181.84605
310,51814.67559,93964.00922,122248.1084,346737.8394,70131.27062,193149.6758,67805.4069,377033.5604,169053.462,164837.5782
311,55464.97373,55380.88253,48964.25507,83854.75701,60879.73812,49330.21251,2960096.756,115416.6456,66499.64387,54140.53056
312,370226.0014,48578.04981,251907.7002,59586.92435,132531.2936,320544.5162,61227.67537,42914.61062,642594.6025,44699.25446
313,93413.09271,68720.83549,149867.1884,60182.49252,96831.44148,83995.50067,48966.35088,71269.5052,68433.66752,73248.66786
314,55871.90093,82634.51849,126976.0327,82031.25532,325095.8373,51298.47477,98084.73335,72625.43973,59183.66015,168662.8079
315,98629.411,54684.27895,48981.63528,179119.3714,87519.18963,93405.31751,205386.4206,95341.58554,47629.31735,57724.16604
316,49333.19446,361209.942,53808.12946,51408.65576,155171.7833,152923.3007,115251.6634,45767.12432,115641.2026,49363.85729
317,39255.82011,49350.43697,51382.92491,48671.19121,60969.24258,49008.54484,110008.9042,51746.66664,79417.25217,92044.60565
318,590099.8519,52056.57207,756204.4928,51919.71215,414168.5499,58709.59431,127316.8579,77476.01226,42752.08443,57162.17799
319,162551.7568,352061.232,60657.06439,444083.8821,53469.89418,50702.15189,61405.57396,83878.38862,78725.87352,78057.5999
320,83361.80841,56784.99457,51577.85486,171187.4719,67787.47182,48656.36269,70539.81577,161144.5747,52533.67113,101341.7219
321,341849.9,188053.6687,55511.87329,71194.99592,91546.5876,152626.203,50245.31818,485002.6928,89741.7763,68136.62502
322,254639.1432,60032.32594,43241.90027,49927.35068,78849.35083,46740.79756,290106.275,57218.05125,61805.83591,90626.71262
323,48851.65962,145453.5566,228532.7782,64262.86706,80784.91955,45919.29646,67552.25654,54900.41496,70434.66976,42453.38
324,71086.3317,47416.6797,204186.4786,74561.55333,49214.00165,56903.36599,47333.30804,91997.21327,158640.264,61683.60666
325,58827.2952,69365.87755,132963.5369,84991.52024,75862.77503,101495.2082,62892.47443,123951.6051,68183.19008,826007.6337
326,202692.8572,87064.8227,154064.1053,54661.95171,175035.8602,48506.53781,50736.93778,187584.3722,49016.74574,68155.79937
327,384591.09,81977.34374,50879.3865,55754.69311,101386.6217,46751.89175,51538.90196,259738.6839,76285.12228,54028.72506
328,45434.63121,251112.1794,58056.47895,210594.4244,51413.80962,117051.9111,200913.7666,106607.7628,92114.53789,46553.50025
329,49290.16931,530117.9549,74416.44197,61108.81862,72608.21449,57472.42777,51932.14175,88953.16884,200131.6658,133087.6168
330,127499.5041,360484.4193,212347.3892,52211.42561,512111.7304,181798.0722,74496.42687,316012.4128,440494.5159,55346.66914
331,99895.56056,47505.82524,56660.63202,162258.0193,89484.94408,129462.4792,177645.5657,50033.52013,125523.0274,117085.9996
332,49738.33943,103476.2767,145849.9887,167724.3559,115984.7012,54462.58965,46011.79038,54588.63193,100944.4448,72092.54381
333,49053.12133,87501.94505,78481.85167,52494.96783,48006.35159,338486.7596,69958.00856,62285.52071,93150.35894,88572.78899
334,85080.22729,59642.67341,50943.67017,99891.58231,46046.5361,61760.45471,522543.0381,80594.86999,58198.91703,51635.59251
335,50216.42522,45637.08569,72190.7425,93493.27547,49281.18627,48409.80098,99343.07861,113639.1766,52747.90765,107796.4664
336,398115.6203,57809.88834,61962.54179,329264.6669,2490532.098,85295.37567,65507.39604,54355.57247,67372.23431,54338.74415
337,47251.51568,57400.99149,51254.41781,65557.89908,65157.85991,140289.2003,93274.69609,76068.53091,337947.5056,71560.39866
338,133264.4416,73912.21727,85281.29681,92807.73974,60025.4716,48918.67161,90529.01589,133067.64,117008.5965,59204.83335
339,38854.61481,92772.18706,63006.06644,45148.44679,62497.89277,47556.63213,97286.8269,155581.761,562983.4666,124031.9315
340,370660.089,54260.65887,64872.05557,216100.0787,160044.7364,58769.93875,65488.7676,784640.7918,63423.56252,124295.6488
341,104237.4947,143334.6888,57780.02379,502463.351,151470.0904,183354.8684,46538.94748,851417.6991,46425.73158,174494.8813
342,138070.9784,41825.53605,73406.31022,52104.03784,48826.33322,63867.82556,113996.26,105655.5608,217511.0436,117978.1719
343,221535.9901,47442.42977,718040.4748,108267.4287,95649.29934,65178.5128,135242.34,66674.35033,55256.46715,66146.82569
344,50566.07267,255798.3579,49754.40166,128454.0809,70455.0177,55986.34021,93444.18076,69251.16442,56348.58631,46021.4186
345,122180.448,174546.0224,86229.51537,46952.99061,48990.20892,90917.84674,38979.88024,98529.52574,82060.55489,185427.625
346,56217.00373,42988.8628,54339.95201,74157.76156,110505.8484,374803.9712,74050.33462,400451.7893,92223.89176,174992.1859
347,182763.4592,48015.38493,57486.61361,54279.17624,95953.76053,72661.25408,226365.2851,45522.44879,57291.62765,256347.8966
348,68946.98927,282033.6746,93208.67124,53302.99135,85844.58829,90218.32199,76884.26796,508240.4873,95493.87361,73762.00515
349,43654.79924,57632.64523,125172.8417,51042.27487,87770.63795,100885.471,59428.47147,82887.47514,50550.57928,63167.9537
350,422017.206,218342.221,51222.16655,57786.96862,45961.04934,53444.96222,49213.84498,86802.81612,159308.6748,170365.8824
351,216158.4858,62067.51382,50389.63598,41620.86771,51047.40629,57163.16078,285481.2572,89821.31506,47030.34208,117762.4959
352,103487.5208,157120.3411,95302.38166,138938.6569,51606.78791,51185.54842,47838.03106,59314.13008,340665.6755,47540.66384
353,67275.20633,50598.51922,71800.23837,114357.4475,99220.45907,57138.43499,84779.48187,88119.04458,316213.8864,225580.9856
354,126086.4109,52231.25581,77761.74299,51330.69431,110489.0336,102637.3639,601088.1025,50424.59753,458870.2896,54620.31926
355,70665.24901,399514.7584,56205.14218,47744.12348,67968.1806,52866.48899,132188.1731,79634.47585,317857.9354,64821.75369
356,76943.5967,890508.503,95558.25012,119556.6303,213172.8711,88909.93009,289968.5431,46181.44485,164868.4687,61952.05545
357,57700.30842,54145.28116,186805.2606,134630.4311,50641.33964,207895.0393,58801.70674,50138.05811,105253.1102,101837.9042
358,109992.1434,60917.15528,81936.75616,44536.45954,88621.50105,42440.9482,90600.61665,61305.90495,48444.92163,67043.77874
359,87317.02031,50395.53374,101733.3156,155729.0257,133261.4495,56663.05147,301282.5001,50137.86993,41152.34578,90367.46149
360,55737.2171,415535.0677,58704.46075,175143.3801,80642.48593,268129.1638,58362.53888,84860.29423,129321.5641,181670.8543
361,191549.5074,48850.49911,82257.55672,47461.99234,50079.84104,191435.5491,88399.81185,269301.9458,108015.8384,135903.261
362,120497.0579,82733.89616,43188.47753,75994.01022,52742.02677,44898.1489,87471.70195,157567.6346,91504.45678,188451.0195
363,51982.10141,92575.03913,107303.5242,119342.7915,46963.33627,55626.07683,186228.7218,126968.6373,120891.4698,178578.2868
364,56803.89783,62478.37536,75297.96676,50031.99329,77206.17193,79439.55539,127726.561,46966.34722,40108.36795,63232.19222
365,47356.66034,141125.9439,52734.16521,99899.42116,45546.96764,235518.6246,252548.4902,53571.99051,150405.5663,110163.442
366,55370.63355,110608.176,182871.6287,49962.69825,61376.10161,71065.50188,131298.8733,85498.33732,66346.51967,70863.4001
367,161738.2049,94110.50697,47046.38229,76206.6261,60222.03479,92122.09833,305851.6138,50861.25265,47101.2717,131588.3956
